model,month,count,baseline_avg6,signal
OPTIMA,2022-12,10,18.333333333333332,False
OPTIMA,2023-01,16,18.0,False
OPTIMA,2023-02,15,16.833333333333332,False
OPTIMA,2023-03,24,15.5,False
OPTIMA,2023-04,23,15.0,False
OPTIMA,2023-05,20,16.833333333333332,False
OPTIMA,2023-06,19,18.0,False
OPTIMA,2023-07,26,19.5,False
OPTIMA,2023-08,17,21.166666666666668,False
OPTIMA,2023-09,29,21.5,False
OPTIMA,2023-10,28,22.333333333333332,False
OPTIMA,2023-11,19,23.166666666666668,False
OPTIMA,2023-12,23,23.0,False
OPTIMA,2024-01,17,23.666666666666668,False
OPTIMA,2024-02,32,22.166666666666668,False
OPTIMA,2024-03,32,24.666666666666668,False
OPTIMA,2024-04,29,25.166666666666668,False
OPTIMA,2024-05,13,25.333333333333332,False
OPTIMA,2024-06,15,24.333333333333332,False
OPTIMA,2024-07,21,23.0,False
OPTIMA,2024-08,17,23.666666666666668,False
OPTIMA,2024-09,15,21.166666666666668,False
OPTIMA,2024-10,12,18.333333333333332,False
OPTIMA,2024-11,12,15.5,False
OPTIMA,2024-12,7,15.333333333333334,False
OPTIMA,2025-01,15,14.0,False
OPTIMA,2025-02,20,13.0,False
OPTIMA,2025-03,16,13.5,False
OPTIMA,2025-04,10,13.666666666666666,False
OPTIMA,2025-05,13,13.333333333333334,False
OPTIMA,2025-06,20,13.5,False
OPTIMA,2025-07,20,15.666666666666666,False
OPTIMA,2025-08,20,16.5,False
OPTIMA,2025-09,12,16.5,False
OPTIMA,2025-10,8,15.833333333333334,False
OPTIMA,2025-11,17,15.5,False
OPTIMA,2025-12,13,16.166666666666668,False
OPTIMA,2026-01,17,15.0,False
OPTIMA,2026-02,14,14.5,False
OPTIMA,2026-03,13,13.5,False
OPTIMA,2026-04,12,13.666666666666666,False
OPTIMA,2026-05,11,14.333333333333334,False
OPTIMA,2026-06,17,13.333333333333334,False
OPTIMA HYBRID,2022-07,0,0.16666666666666666,False
OPTIMA HYBRID,2022-08,0,0.16666666666666666,False
OPTIMA HYBRID,2022-09,1,0.16666666666666666,False
OPTIMA HYBRID,2022-10,0,0.3333333333333333,False
OPTIMA HYBRID,2022-11,0,0.16666666666666666,False
OPTIMA HYBRID,2022-12,0,0.16666666666666666,False
OPTIMA HYBRID,2023-01,1,0.16666666666666666,False
OPTIMA HYBRID,2023-02,1,0.3333333333333333,False
OPTIMA HYBRID,2023-03,0,0.5,False
OPTIMA HYBRID,2023-04,0,0.3333333333333333,False
OPTIMA HYBRID,2023-05,0,0.3333333333333333,False
OPTIMA HYBRID,2023-06,0,0.3333333333333333,False
OPTIMA HYBRID,2023-07,0,0.3333333333333333,False
OPTIMA HYBRID,2023-08,0,0.16666666666666666,False
OPTIMA HYBRID,2023-09,0,0.0,False
OPTIMA HYBRID,2023-10,0,0.0,False
OPTIMA HYBRID,2023-11,0,0.0,False
OPTIMA HYBRID,2023-12,1,0.0,False
OPTIMA HYBRID,2024-01,0,0.16666666666666666,False
OPTIMA HYBRID,2024-02,0,0.16666666666666666,False
OPTIMA HYBRID,2024-03,0,0.16666666666666666,False
OPTIMA HYBRID,2024-04,0,0.16666666666666666,False
OPTIMA HYBRID,2024-05,1,0.16666666666666666,False
OPTIMA HYBRID,2024-06,0,0.3333333333333333,False
OPTIMA HYBRID,2024-07,0,0.16666666666666666,False
OPTIMA HYBRID,2024-08,0,0.16666666666666666,False
OPTIMA HYBRID,2024-09,0,0.16666666666666666,False
OPTIMA HYBRID,2024-10,0,0.16666666666666666,False
OPTIMA HYBRID,2024-11,0,0.16666666666666666,False
OPTIMA HYBRID,2024-12,1,0.0,False
OPTIMA HYBRID,2025-01,0,0.16666666666666666,False
OPTIMA HYBRID,2025-02,0,0.16666666666666666,False
OPTIMA HYBRID,2025-03,1,0.16666666666666666,False
OPTIMA HYBRID,2025-04,0,0.3333333333333333,False
OPTIMA HYBRID,2025-05,0,0.3333333333333333,False
OPTIMA HYBRID,2025-06,1,0.3333333333333333,False
OPTIMA HYBRID,2025-07,0,0.3333333333333333,False
OPTIMA HYBRID,2025-08,0,0.3333333333333333,False
OPTIMA HYBRID,2025-09,0,0.3333333333333333,False
OPTIMA HYBRID,2025-10,1,0.16666666666666666,False
OPTIMA HYBRID,2025-11,0,0.3333333333333333,False
OPTIMA HYBRID,2025-12,0,0.3333333333333333,False
OPTIMA HYBRID,2026-01,1,0.16666666666666666,False
OPTIMA HYBRID,2026-02,0,0.3333333333333333,False
OPTIMA HYBRID,2026-03,0,0.3333333333333333,False
OPTIMA HYBRID,2026-04,0,0.3333333333333333,False
OPTIMA HYBRID,2026-05,0,0.16666666666666666,False
OPTIMA HYBRID,2026-06,1,0.16666666666666666,False
OPTIMA PHEV,2022-07,0,0.16666666666666666,False
OPTIMA PHEV,2022-08,0,0.16666666666666666,False
OPTIMA PHEV,2022-09,0,0.16666666666666666,False
OPTIMA PHEV,2022-10,0,0.0,False
OPTIMA PHEV,2022-11,0,0.0,False
OPTIMA PHEV,2022-12,0,0.0,False
OPTIMA PHEV,2023-01,0,0.0,False
OPTIMA PHEV,2023-02,0,0.0,False
OPTIMA PHEV,2023-03,0,0.0,False
OPTIMA PHEV,2023-04,0,0.0,False
OPTIMA PHEV,2023-05,1,0.0,False
OPTIMA PHEV,2023-06,0,0.16666666666666666,False
OPTIMA PHEV,2023-07,0,0.16666666666666666,False
OPTIMA PHEV,2023-08,0,0.16666666666666666,False
OPTIMA PHEV,2023-09,0,0.16666666666666666,False
OPTIMA PHEV,2023-10,0,0.16666666666666666,False
OPTIMA PHEV,2023-11,2,0.16666666666666666,False
OPTIMA PHEV,2023-12,0,0.3333333333333333,False
OPTIMA PHEV,2024-01,0,0.3333333333333333,False
OPTIMA PHEV,2024-02,0,0.3333333333333333,False
OPTIMA PHEV,2024-03,0,0.3333333333333333,False
OPTIMA PHEV,2024-04,0,0.3333333333333333,False
OPTIMA PHEV,2024-05,0,0.3333333333333333,False
OPTIMA PHEV,2024-06,0,0.0,False
OPTIMA PHEV,2024-07,0,0.0,False
OPTIMA PHEV,2024-08,0,0.0,False
OPTIMA PHEV,2024-09,0,0.0,False
OPTIMA PHEV,2024-10,0,0.0,False
OPTIMA PHEV,2024-11,0,0.0,False
OPTIMA PHEV,2024-12,0,0.0,False
OPTIMA PHEV,2025-01,0,0.0,False
OPTIMA PHEV,2025-02,0,0.0,False
OPTIMA PHEV,2025-03,0,0.0,False
OPTIMA PHEV,2025-04,1,0.0,False
OPTIMA PHEV,2025-05,0,0.16666666666666666,False
OPTIMA PHEV,2025-06,0,0.16666666666666666,False
OPTIMA PHEV,2025-07,1,0.16666666666666666,False
OPTIMA PHEV,2025-08,0,0.3333333333333333,False
OPTIMA PHEV,2025-09,2,0.3333333333333333,False
OPTIMA PHEV,2025-10,0,0.6666666666666666,False
OPTIMA PHEV,2025-11,0,0.5,False
OPTIMA PHEV,2025-12,0,0.5,False
OPTIMA PHEV,2026-01,0,0.5,False
OPTIMA PHEV,2026-02,0,0.3333333333333333,False
OPTIMA PHEV,2026-03,0,0.3333333333333333,False
OPTIMA PHEV,2026-04,0,0.0,False
OPTIMA PHEV,2026-05,0,0.0,False
OPTIMA PHEV,2026-06,0,0.0,False
PALISADE,2022-07,4,1.8333333333333333,False
PALISADE,2022-08,12,2.0,True
PALISADE,2022-09,10,3.8333333333333335,True
PALISADE,2022-10,9,5.166666666666667,False
PALISADE,2022-11,8,6.5,False
PALISADE,2022-12,9,7.666666666666667,False
PALISADE,2023-01,4,8.666666666666666,False
PALISADE,2023-02,7,8.666666666666666,False
PALISADE,2023-03,6,7.833333333333333,False
PALISADE,2023-04,8,7.166666666666667,False
PALISADE,2023-05,8,7.0,False
PALISADE,2023-06,9,7.0,False
PALISADE,2023-07,11,7.0,False
PALISADE,2023-08,16,8.166666666666666,False
PALISADE,2023-09,19,9.666666666666666,False
PALISADE,2023-10,13,11.833333333333334,False
PALISADE,2023-11,6,12.666666666666666,False
PALISADE,2023-12,9,12.333333333333334,False
PALISADE,2024-01,15,12.333333333333334,False
PALISADE,2024-02,13,13.0,False
PALISADE,2024-03,12,12.5,False
PALISADE,2024-04,10,11.333333333333334,False
PALISADE,2024-05,12,10.833333333333334,False
PALISADE,2024-06,20,11.833333333333334,False
PALISADE,2024-07,10,13.666666666666666,False
PALISADE,2024-08,16,12.833333333333334,False
PALISADE,2024-09,12,13.333333333333334,False
PALISADE,2024-10,19,13.333333333333334,False
PALISADE,2024-11,9,14.833333333333334,False
PALISADE,2024-12,11,14.333333333333334,False
PALISADE,2025-01,7,12.833333333333334,False
PALISADE,2025-02,11,12.333333333333334,False
PALISADE,2025-03,9,11.5,False
PALISADE,2025-04,10,11.0,False
PALISADE,2025-05,15,9.5,False
PALISADE,2025-06,12,10.5,False
PALISADE,2025-07,33,10.666666666666666,True
PALISADE,2025-08,25,15.0,False
PALISADE,2025-09,38,17.333333333333332,True
PALISADE,2025-10,29,22.166666666666668,False
PALISADE,2025-11,20,25.333333333333332,False
PALISADE,2025-12,25,26.166666666666668,False
PALISADE,2026-01,17,28.333333333333332,False
PALISADE,2026-02,15,25.666666666666668,False
PALISADE,2026-03,45,24.0,False
PALISADE,2026-04,43,25.166666666666668,False
PALISADE,2026-05,31,27.5,False
PALISADE,2026-06,26,29.333333333333332,False
PALISADE HYBRID,2022-07,0,0.0,False
PALISADE HYBRID,2022-08,0,0.0,False
PALISADE HYBRID,2022-09,0,0.0,False
PALISADE HYBRID,2022-10,0,0.0,False
PALISADE HYBRID,2022-11,0,0.0,False
PALISADE HYBRID,2022-12,0,0.0,False
PALISADE HYBRID,2023-01,0,0.0,False
PALISADE HYBRID,2023-02,0,0.0,False
PALISADE HYBRID,2023-03,0,0.0,False
PALISADE HYBRID,2023-04,0,0.0,False
PALISADE HYBRID,2023-05,0,0.0,False
PALISADE HYBRID,2023-06,0,0.0,False
PALISADE HYBRID,2023-07,0,0.0,False
PALISADE HYBRID,2023-08,0,0.0,False
PALISADE HYBRID,2023-09,0,0.0,False
PALISADE HYBRID,2023-10,0,0.0,False
PALISADE HYBRID,2023-11,0,0.0,False
PALISADE HYBRID,2023-12,0,0.0,False
PALISADE HYBRID,2024-01,0,0.0,False
PALISADE HYBRID,2024-02,0,0.0,False
PALISADE HYBRID,2024-03,0,0.0,False
PALISADE HYBRID,2024-04,0,0.0,False
PALISADE HYBRID,2024-05,0,0.0,False
PALISADE HYBRID,2024-06,0,0.0,False
PALISADE HYBRID,2024-07,0,0.0,False
PALISADE HYBRID,2024-08,0,0.0,False
PALISADE HYBRID,2024-09,0,0.0,False
PALISADE HYBRID,2024-10,0,0.0,False
PALISADE HYBRID,2024-11,0,0.0,False
PALISADE HYBRID,2024-12,0,0.0,False
PALISADE HYBRID,2025-01,0,0.0,False
PALISADE HYBRID,2025-02,0,0.0,False
PALISADE HYBRID,2025-03,0,0.0,False
PALISADE HYBRID,2025-04,0,0.0,False
PALISADE HYBRID,2025-05,0,0.0,False
PALISADE HYBRID,2025-06,0,0.0,False
PALISADE HYBRID,2025-07,0,0.0,False
PALISADE HYBRID,2025-08,0,0.0,False
PALISADE HYBRID,2025-09,0,0.0,False
PALISADE HYBRID,2025-10,0,0.0,False
PALISADE HYBRID,2025-11,0,0.0,False
PALISADE HYBRID,2025-12,0,0.0,False
PALISADE HYBRID,2026-01,0,0.0,False
PALISADE HYBRID,2026-02,0,0.0,False
PALISADE HYBRID,2026-03,0,0.0,False
PALISADE HYBRID,2026-04,0,0.0,False
PALISADE HYBRID,2026-05,0,0.0,False
PALISADE HYBRID,2026-06,4,0.0,False
RIO,2022-07,5,2.0,False
RIO,2022-08,1,2.3333333333333335,False
RIO,2022-09,2,2.3333333333333335,False
RIO,2022-10,1,2.3333333333333335,False
RIO,2022-11,0,1.8333333333333333,False
RIO,2022-12,4,1.6666666666666667,False
RIO,2023-01,4,2.1666666666666665,False
RIO,2023-02,0,2.0,False
RIO,2023-03,5,1.8333333333333333,False
RIO,2023-04,3,2.3333333333333335,False
RIO,2023-05,4,2.6666666666666665,False
RIO,2023-06,0,3.3333333333333335,False
RIO,2023-07,1,2.6666666666666665,False
RIO,2023-08,6,2.1666666666666665,False
RIO,2023-09,3,3.1666666666666665,False
RIO,2023-10,2,2.8333333333333335,False
RIO,2023-11,5,2.6666666666666665,False
RIO,2023-12,4,2.8333333333333335,False
RIO,2024-01,5,3.5,False
RIO,2024-02,4,4.166666666666667,False
RIO,2024-03,3,3.8333333333333335,False
RIO,2024-04,4,3.8333333333333335,False
RIO,2024-05,2,4.166666666666667,False
RIO,2024-06,1,3.6666666666666665,False
RIO,2024-07,0,3.1666666666666665,False
RIO,2024-08,1,2.3333333333333335,False
RIO,2024-09,1,1.8333333333333333,False
RIO,2024-10,1,1.5,False
RIO,2024-11,0,1.0,False
RIO,2024-12,1,0.6666666666666666,False
RIO,2025-01,1,0.6666666666666666,False
RIO,2025-02,2,0.8333333333333334,False
RIO,2025-03,2,1.0,False
RIO,2025-04,2,1.1666666666666667,False
RIO,2025-05,1,1.3333333333333333,False
RIO,2025-06,3,1.5,False
RIO,2025-07,1,1.8333333333333333,False
RIO,2025-08,2,1.8333333333333333,False
RIO,2025-09,4,1.8333333333333333,False
RIO,2025-10,0,2.1666666666666665,False
RIO,2025-11,1,1.8333333333333333,False
RIO,2025-12,1,1.8333333333333333,False
RIO,2026-01,1,1.5,False
RIO,2026-02,2,1.5,False
RIO,2026-03,3,1.5,False
RIO,2026-04,0,1.3333333333333333,False
RIO,2026-05,0,1.3333333333333333,False
RIO,2026-06,2,1.1666666666666667,False
RONDO,2022-07,0,0.16666666666666666,False
RONDO,2022-08,0,0.16666666666666666,False
RONDO,2022-09,1,0.16666666666666666,False
RONDO,2022-10,0,0.3333333333333333,False
RONDO,2022-11,0,0.16666666666666666,False
RONDO,2022-12,0,0.16666666666666666,False
RONDO,2023-01,2,0.16666666666666666,False
RONDO,2023-02,0,0.5,False
RONDO,2023-03,1,0.5,False
RONDO,2023-04,0,0.5,False
RONDO,2023-05,0,0.5,False
RONDO,2023-06,0,0.5,False
RONDO,2023-07,0,0.5,False
RONDO,2023-08,0,0.16666666666666666,False
RONDO,2023-09,0,0.16666666666666666,False
RONDO,2023-10,0,0.0,False
RONDO,2023-11,0,0.0,False
RONDO,2023-12,0,0.0,False
RONDO,2024-01,0,0.0,False
RONDO,2024-02,0,0.0,False
RONDO,2024-03,0,0.0,False
RONDO,2024-04,0,0.0,False
RONDO,2024-05,0,0.0,False
RONDO,2024-06,0,0.0,False
RONDO,2024-07,0,0.0,False
RONDO,2024-08,0,0.0,False
RONDO,2024-09,0,0.0,False
RONDO,2024-10,0,0.0,False
RONDO,2024-11,0,0.0,False
RONDO,2024-12,0,0.0,False
RONDO,2025-01,0,0.0,False
RONDO,2025-02,0,0.0,False
RONDO,2025-03,0,0.0,False
RONDO,2025-04,0,0.0,False
RONDO,2025-05,0,0.0,False
RONDO,2025-06,0,0.0,False
RONDO,2025-07,0,0.0,False
RONDO,2025-08,0,0.0,False
RONDO,2025-09,0,0.0,False
RONDO,2025-10,0,0.0,False
RONDO,2025-11,0,0.0,False
RONDO,2025-12,0,0.0,False
RONDO,2026-01,0,0.0,False
RONDO,2026-02,0,0.0,False
RONDO,2026-03,0,0.0,False
RONDO,2026-04,0,0.0,False
RONDO,2026-05,0,0.0,False
RONDO,2026-06,0,0.0,False
SANTA CRUZ,2022-07,6,2.5,False
SANTA CRUZ,2022-08,0,3.5,False
SANTA CRUZ,2022-09,5,2.1666666666666665,False
SANTA CRUZ,2022-10,8,2.5,False
SANTA CRUZ,2022-11,1,3.5,False
SANTA CRUZ,2022-12,5,3.3333333333333335,False
SANTA CRUZ,2023-01,4,4.166666666666667,False
SANTA CRUZ,2023-02,2,3.8333333333333335,False
SANTA CRUZ,2023-03,4,4.166666666666667,False
SANTA CRUZ,2023-04,4,4.0,False
SANTA CRUZ,2023-05,5,3.3333333333333335,False
SANTA CRUZ,2023-06,10,4.0,True
SANTA CRUZ,2023-07,1,4.833333333333333,False
SANTA CRUZ,2023-08,2,4.333333333333333,False
SANTA CRUZ,2023-09,6,4.333333333333333,False
SANTA CRUZ,2023-10,5,4.666666666666667,False
SANTA CRUZ,2023-11,2,4.833333333333333,False
SANTA CRUZ,2023-12,2,4.333333333333333,False
SANTA CRUZ,2024-01,2,3.0,False
SANTA CRUZ,2024-02,3,3.1666666666666665,False
SANTA CRUZ,2024-03,3,3.3333333333333335,False
SANTA CRUZ,2024-04,1,2.8333333333333335,False
SANTA CRUZ,2024-05,0,2.1666666666666665,False
SANTA CRUZ,2024-06,1,1.8333333333333333,False
SANTA CRUZ,2024-07,4,1.6666666666666667,False
SANTA CRUZ,2024-08,1,2.0,False
SANTA CRUZ,2024-09,1,1.6666666666666667,False
SANTA CRUZ,2024-10,2,1.3333333333333333,False
SANTA CRUZ,2024-11,4,1.5,False
SANTA CRUZ,2024-12,4,2.1666666666666665,False
SANTA CRUZ,2025-01,4,2.6666666666666665,False
SANTA CRUZ,2025-02,1,2.6666666666666665,False
SANTA CRUZ,2025-03,5,2.6666666666666665,False
SANTA CRUZ,2025-04,2,3.3333333333333335,False
SANTA CRUZ,2025-05,1,3.3333333333333335,False
SANTA CRUZ,2025-06,0,2.8333333333333335,False
SANTA CRUZ,2025-07,1,2.1666666666666665,False
SANTA CRUZ,2025-08,5,1.6666666666666667,False
SANTA CRUZ,2025-09,2,2.3333333333333335,False
SANTA CRUZ,2025-10,4,1.8333333333333333,False
SANTA CRUZ,2025-11,7,2.1666666666666665,False
SANTA CRUZ,2025-12,0,3.1666666666666665,False
SANTA CRUZ,2026-01,5,3.1666666666666665,False
SANTA CRUZ,2026-02,0,3.8333333333333335,False
SANTA CRUZ,2026-03,2,3.0,False
SANTA CRUZ,2026-04,2,3.0,False
SANTA CRUZ,2026-05,4,2.6666666666666665,False
SANTA CRUZ,2026-06,2,2.1666666666666665,False
SANTA FE,2022-07,16,12.166666666666666,False
SANTA FE,2022-08,14,14.0,False
SANTA FE,2022-09,11,13.166666666666666,False
SANTA FE,2022-10,7,12.833333333333334,False
SANTA FE,2022-11,8,12.0,False
SANTA FE,2022-12,13,11.666666666666666,False
SANTA FE,2023-01,7,11.5,False
SANTA FE,2023-02,11,10.0,False
SANTA FE,2023-03,13,9.5,False
SANTA FE,2023-04,14,9.833333333333334,False
SANTA FE,2023-05,17,11.0,False
SANTA FE,2023-06,25,12.5,True
SANTA FE,2023-07,30,14.5,True
SANTA FE,2023-08,21,18.333333333333332,False
SANTA FE,2023-09,17,20.0,False
SANTA FE,2023-10,18,20.666666666666668,False
SANTA FE,2023-11,15,21.333333333333332,False
SANTA FE,2023-12,12,21.0,False
SANTA FE,2024-01,21,18.833333333333332,False
SANTA FE,2024-02,13,17.333333333333332,False
SANTA FE,2024-03,27,16.0,False
SANTA FE,2024-04,19,17.666666666666668,False
SANTA FE,2024-05,15,17.833333333333332,False
SANTA FE,2024-06,16,17.833333333333332,False
SANTA FE,2024-07,26,18.5,False
SANTA FE,2024-08,10,19.333333333333332,False
SANTA FE,2024-09,13,18.833333333333332,False
SANTA FE,2024-10,20,16.5,False
SANTA FE,2024-11,10,16.666666666666668,False
SANTA FE,2024-12,33,15.833333333333334,True
SANTA FE,2025-01,18,18.666666666666668,False
SANTA FE,2025-02,16,17.333333333333332,False
SANTA FE,2025-03,22,18.333333333333332,False
SANTA FE,2025-04,18,19.833333333333332,False
SANTA FE,2025-05,29,19.5,False
SANTA FE,2025-06,16,22.666666666666668,False
SANTA FE,2025-07,21,19.833333333333332,False
SANTA FE,2025-08,20,20.333333333333332,False
SANTA FE,2025-09,15,21.0,False
SANTA FE,2025-10,25,19.833333333333332,False
SANTA FE,2025-11,32,21.0,False
SANTA FE,2025-12,29,21.5,False
SANTA FE,2026-01,30,23.666666666666668,False
SANTA FE,2026-02,36,25.166666666666668,False
SANTA FE,2026-03,33,27.833333333333332,False
SANTA FE,2026-04,34,30.833333333333332,False
SANTA FE,2026-05,38,32.333333333333336,False
SANTA FE,2026-06,40,33.333333333333336,False
SANTA FE HYBRID,2022-07,0,1.0,False
SANTA FE HYBRID,2022-08,0,1.0,False
SANTA FE HYBRID,2022-09,1,0.6666666666666666,False
SANTA FE HYBRID,2022-10,4,0.5,False
SANTA FE HYBRID,2022-11,0,1.1666666666666667,False
SANTA FE HYBRID,2022-12,1,1.0,False
SANTA FE HYBRID,2023-01,1,1.0,False
SANTA FE HYBRID,2023-02,0,1.1666666666666667,False
SANTA FE HYBRID,2023-03,0,1.1666666666666667,False
SANTA FE HYBRID,2023-04,2,1.0,False
SANTA FE HYBRID,2023-05,2,0.6666666666666666,False
SANTA FE HYBRID,2023-06,3,1.0,False
SANTA FE HYBRID,2023-07,2,1.3333333333333333,False
SANTA FE HYBRID,2023-08,2,1.5,False
SANTA FE HYBRID,2023-09,2,1.8333333333333333,False
SANTA FE HYBRID,2023-10,1,2.1666666666666665,False
SANTA FE HYBRID,2023-11,0,2.0,False
SANTA FE HYBRID,2023-12,5,1.6666666666666667,False
SANTA FE HYBRID,2024-01,4,2.0,False
SANTA FE HYBRID,2024-02,3,2.3333333333333335,False
SANTA FE HYBRID,2024-03,3,2.5,False
SANTA FE HYBRID,2024-04,0,2.6666666666666665,False
SANTA FE HYBRID,2024-05,2,2.5,False
SANTA FE HYBRID,2024-06,2,2.8333333333333335,False
SANTA FE HYBRID,2024-07,8,2.3333333333333335,False
SANTA FE HYBRID,2024-08,5,3.0,False
SANTA FE HYBRID,2024-09,6,3.3333333333333335,False
SANTA FE HYBRID,2024-10,7,3.8333333333333335,False
SANTA FE HYBRID,2024-11,9,5.0,False
SANTA FE HYBRID,2024-12,2,6.166666666666667,False
SANTA FE HYBRID,2025-01,7,6.166666666666667,False
SANTA FE HYBRID,2025-02,4,6.0,False
SANTA FE HYBRID,2025-03,6,5.833333333333333,False
SANTA FE HYBRID,2025-04,1,5.833333333333333,False
SANTA FE HYBRID,2025-05,2,4.833333333333333,False
SANTA FE HYBRID,2025-06,9,3.6666666666666665,False
SANTA FE HYBRID,2025-07,8,4.833333333333333,False
SANTA FE HYBRID,2025-08,20,5.0,True
SANTA FE HYBRID,2025-09,7,7.666666666666667,False
SANTA FE HYBRID,2025-10,3,7.833333333333333,False
SANTA FE HYBRID,2025-11,1,8.166666666666666,False
SANTA FE HYBRID,2025-12,5,8.0,False
SANTA FE HYBRID,2026-01,8,7.333333333333333,False
SANTA FE HYBRID,2026-02,5,7.333333333333333,False
SANTA FE HYBRID,2026-03,2,4.833333333333333,False
SANTA FE HYBRID,2026-04,2,4.0,False
SANTA FE HYBRID,2026-05,3,3.8333333333333335,False
SANTA FE HYBRID,2026-06,10,4.166666666666667,True
SANTA FE PLUG-IN HYBRID,2022-07,3,0.16666666666666666,False
SANTA FE PLUG-IN HYBRID,2022-08,0,0.5,False
SANTA FE PLUG-IN HYBRID,2022-09,0,0.5,False
SANTA FE PLUG-IN HYBRID,2022-10,0,0.5,False
SANTA FE PLUG-IN HYBRID,2022-11,0,0.5,False
SANTA FE PLUG-IN HYBRID,2022-12,0,0.5,False
SANTA FE PLUG-IN HYBRID,2023-01,0,0.5,False
SANTA FE PLUG-IN HYBRID,2023-02,0,0.0,False
SANTA FE PLUG-IN HYBRID,2023-03,1,0.0,False
SANTA FE PLUG-IN HYBRID,2023-04,2,0.16666666666666666,False
SANTA FE PLUG-IN HYBRID,2023-05,0,0.5,False
SANTA FE PLUG-IN HYBRID,2023-06,3,0.5,False
SANTA FE PLUG-IN HYBRID,2023-07,0,1.0,False
SANTA FE PLUG-IN HYBRID,2023-08,0,1.0,False
SANTA FE PLUG-IN HYBRID,2023-09,1,1.0,False
SANTA FE PLUG-IN HYBRID,2023-10,0,1.0,False
SANTA FE PLUG-IN HYBRID,2023-11,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2023-12,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2024-01,2,0.16666666666666666,False
SANTA FE PLUG-IN HYBRID,2024-02,0,0.5,False
SANTA FE PLUG-IN HYBRID,2024-03,0,0.5,False
SANTA FE PLUG-IN HYBRID,2024-04,0,0.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2024-05,2,0.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2024-06,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2024-07,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2024-08,0,0.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2024-09,1,0.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2024-10,0,0.5,False
SANTA FE PLUG-IN HYBRID,2024-11,1,0.5,False
SANTA FE PLUG-IN HYBRID,2024-12,2,0.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2025-01,4,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2025-02,1,1.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2025-03,0,1.5,False
SANTA FE PLUG-IN HYBRID,2025-04,0,1.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2025-05,2,1.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2025-06,1,1.5,False
SANTA FE PLUG-IN HYBRID,2025-07,2,1.3333333333333333,False
SANTA FE PLUG-IN HYBRID,2025-08,0,1.0,False
SANTA FE PLUG-IN HYBRID,2025-09,0,0.8333333333333334,False
SANTA FE PLUG-IN HYBRID,2025-10,0,0.8333333333333334,False
SANTA FE PLUG-IN HYBRID,2025-11,3,0.8333333333333334,False
SANTA FE PLUG-IN HYBRID,2025-12,0,1.0,False
SANTA FE PLUG-IN HYBRID,2026-01,0,0.8333333333333334,False
SANTA FE PLUG-IN HYBRID,2026-02,1,0.5,False
SANTA FE PLUG-IN HYBRID,2026-03,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2026-04,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2026-05,0,0.6666666666666666,False
SANTA FE PLUG-IN HYBRID,2026-06,1,0.16666666666666666,False
SANTA FE SPORT,2022-07,1,2.5,False
SANTA FE SPORT,2022-08,2,2.1666666666666665,False
SANTA FE SPORT,2022-09,1,2.0,False
SANTA FE SPORT,2022-10,0,2.1666666666666665,False
SANTA FE SPORT,2022-11,4,1.8333333333333333,False
SANTA FE SPORT,2022-12,1,2.0,False
SANTA FE SPORT,2023-01,1,1.5,False
SANTA FE SPORT,2023-02,4,1.5,False
SANTA FE SPORT,2023-03,5,1.8333333333333333,False
SANTA FE SPORT,2023-04,5,2.5,False
SANTA FE SPORT,2023-05,1,3.3333333333333335,False
SANTA FE SPORT,2023-06,0,2.8333333333333335,False
SANTA FE SPORT,2023-07,2,2.6666666666666665,False
SANTA FE SPORT,2023-08,1,2.8333333333333335,False
SANTA FE SPORT,2023-09,0,2.3333333333333335,False
SANTA FE SPORT,2023-10,6,1.5,False
SANTA FE SPORT,2023-11,1,1.6666666666666667,False
SANTA FE SPORT,2023-12,1,1.6666666666666667,False
SANTA FE SPORT,2024-01,1,1.8333333333333333,False
SANTA FE SPORT,2024-02,1,1.6666666666666667,False
SANTA FE SPORT,2024-03,1,1.6666666666666667,False
SANTA FE SPORT,2024-04,2,1.8333333333333333,False
SANTA FE SPORT,2024-05,0,1.1666666666666667,False
SANTA FE SPORT,2024-06,2,1.0,False
SANTA FE SPORT,2024-07,4,1.1666666666666667,False
SANTA FE SPORT,2024-08,0,1.6666666666666667,False
SANTA FE SPORT,2024-09,2,1.5,False
SANTA FE SPORT,2024-10,1,1.6666666666666667,False
SANTA FE SPORT,2024-11,1,1.5,False
SANTA FE SPORT,2024-12,1,1.6666666666666667,False
SANTA FE SPORT,2025-01,1,1.5,False
SANTA FE SPORT,2025-02,2,1.0,False
