제작자,차명,차명_정규화,모델_영문,미국판매여부,생산기간(부터),생산기간(까지),리콜개시일,리콜개시일_dt,리콜대수,리콜대수_n,sw관련,리콜사유
기아,K7(YG),K7,K7,False,2015-08-14,2021-02-08,2021-05-31,2021-05-31,104702,104702,True,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중)
현대자동차,베라크루즈(EN),베라크루즈,베라크루즈,False,2007-05-07,2013-06-28,2021-07-09,2021-07-09,1754,1754,False,가솔린 3.8 엔진 헤드커버 가스켓 리콜조치 ('시행일 : '14.9/30) 일부 차량에서 리콜시행 초기 작업 미흡에 의해 엔진 헤드커버 부위로 오일이 누유되는 현상이 재발
현대자동차,그랜저(IG),그랜저,GRANDEUR,False,2017-01-03,2017-01-23,2021-07-09,2021-07-09,728,728,True,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중)
기아,카니발(KA4),카니발,CARNIVAL,True,2021-06-15,2021-06-28,2021-07-22,2021-07-22,313,313,False,연료탱크 제작시 제조 불량으로 탱크 측면에 미세한 크랙이 생길수 있는 가능성
기아,니로 전기차(DE EV),니로 전기차,NIRO,True,2018-07-24,2021-05-17,2021-07-22,2021-07-22,15276,15276,False,뒷범퍼 후퇴등 커넥터가 차체와 가까워 범퍼 후퇴등에 2.5km/h 속도로 충격시 후퇴등 커넥터와 차체 간섭으로 전구가 분리될 수 있는 가능성
현대자동차,그랜드 스타렉스(TQ),그랜드 스타렉스,그랜드 스타렉스,False,2018-02-01,2019-12-04,2021-08-12,2021-08-12,10407,10407,False,프로펠러 샤프트 열처리 조건 변경 후 열처리 산포 발생에 의한 강도 저하
현대자동차,마이티(QT),마이티,마이티,False,2016-11-15,2021-07-02,2021-09-02,2021-09-02,29470,29470,False,차량 진동등에 의하여 스커프 플레이트 내부 받침 보형물에 전기배선 간섭 및 손상 가능성
현대자동차,제네시스 G80 ELECTRIFIED (RG3 EV),제네시스 G80 ELECTRIFIED,GENESIS,False,2021-06-14,2021-08-27,2021-09-10,2021-09-10,177,177,True,제네시스 G80 ELECTRIFIED (RG3 EV) 일부 차량에서 인버터 내 파워모듈 내부 소자 소손으로 주행중 시동꺼짐 및 재시동 불량 가능성
현대자동차,제네시스 G80 ELECTRIFIED (RG3 EV),제네시스 G80 ELECTRIFIED,GENESIS,False,2021-09-07,2021-09-09,2021-09-24,2021-09-24,5,5,True,제네시스 G80 ELECTRIFIED (RG3 EV) 일부 차량에서 인버터 내 파워모듈 내부 소자 소손으로 주행중 시동꺼짐 및 재시동 불량 가능성으로 추가 리콜 실시
현대자동차,벨로스터(FS),벨로스터,벨로스터,False,2014-03-17,2016-03-02,2021-09-30,2021-09-30,1089,1089,False,"차량 지속 운행시 시동 꺼짐 및 화재 발생 가능성 있을 수 있음 ※ 미국 비충돌화재 결함조사 진행 (PE, '19.4월~), 4개 차종 리콜 권고에 대한 시장 조치"
현대자동차,코나(OS) EV,코나 EV,KONA,True,2018-05-15,2020-01-31,2021-10-15,2021-10-15,126,126,True,현대자동차(주)에서는 LG에너지솔루션(주) 중국(남경) 공장에서 생산된 일부 배터리셀의 제조불량으로 배터리셀 내부 단락(합선)으로 차량 화재 발생 가능성
현대자동차,베뉴(QX),베뉴,VENUE,True,2021-03-09,2021-03-19,2021-10-28,2021-10-28,84,84,False,운전석 안전띠 조절장치에서 일부 부품이 이탈되어 탑승자에게 상해를 줄 수 있는 가능성을 확인하고 원인조사를 위해 의심되는 협력사 '21.3.5일 생산 부품을 전수 회수하는 제작결함시정을 하고자 함
현대자동차,GV80(JX1),GV80,GV80,True,2021-03-09,2021-03-18,2021-10-28,2021-10-28,45,45,False,운전석 안전띠 조절장치에서 일부 부품이 이탈되어 탑승자에게 상해를 줄 수 있는 가능성을 확인하고 원인조사를 위해 의심되는 협력사 '21.3.5일 생산 부품을 전수 회수하는 제작결함시정을 하고자 함
기아,카니발(YP),카니발,CARNIVAL,True,2014-06-21,2016-06-21,2021-11-02,2021-11-02,110872,110872,False,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성
기아,카니발(YP),카니발,CARNIVAL,True,2014-06-21,2016-06-10,2021-11-02,2021-11-02,17827,17827,False,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성
현대자동차,제네시스 G80 ELECTRIFIED (RG3 EV),제네시스 G80 ELECTRIFIED,GENESIS,False,2021-08-23,2021-08-23,2021-11-02,2021-11-02,1,1,True,제네시스 G80 ELECTRIFIED (RG3 EV) 일부 차량에서 인버터 내 파워모듈 내부 소자 소손으로 주행중 시동꺼짐 및 재시동 불량 가능성으로 추가 리콜 실시
현대자동차,쏘나타(LF),쏘나타,SONATA,True,2014-01-15,2016-02-05,2021-11-02,2021-11-02,167628,167628,False,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성
현대자동차,쏘나타 하이브리드(LF HEV),쏘나타 하이브리드,SONATA,True,2014-12-04,2017-05-08,2021-11-02,2021-11-02,21227,21227,False,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성
현대자동차,쏘나타 플러그인 하이브리드(LF PHEV),쏘나타 플러그인 하이브리드,SONATA,True,2014-12-23,2017-05-11,2021-11-02,2021-11-02,348,348,False,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성
현대자동차,팰리세이드(LX2),팰리세이드,PALISADE,True,2021-03-09,2021-03-31,2021-11-02,2021-11-02,4366,4366,False,차량 제조공정 중 오유입된 광유계 오일(엔진오일 등)을 컵씰이 흡수하여 발생된 컵씰 부풀음에 의해 마스터실린더 압력 형성 저하
기아,카니발(YP),카니발,CARNIVAL,True,2018-03-05,2020-07-17,2021-11-18,2021-11-18,130836,130836,False,전자식워터펌프 냉각수 호스 클립 설계 강건성 미흡으로 인해 냉각수 누수로 스타트모터 단자부 소손되어 화재 가능성
기아,K7(YG),K7,K7,False,2018-08-07,2020-06-18,2021-11-18,2021-11-18,2301,2301,False,전자식워터펌프 냉각수 호스 클립 설계 강건성 미흡으로 인해 냉각수 누수로 스타트모터 단자부 소손되어 화재 가능성
기아,스팅어(CK),스팅어,STINGER,True,2020-04-07,2020-07-09,2021-11-30,2021-11-30,6,6,True,계기판 생산공정 설비프로그램 오류로 연료게이지 로직이 오적용됨 * 설비프로그램 오류 : 기종 변경시 이전 생산 계기판 설정을 참조하여 연료게이지 로직이 저장되어 기종 변경시마다 계기판에 연료게이지 로직이 오적용됨
기아,카니발(KA4),카니발,CARNIVAL,True,2021-07-28,2021-10-29,2021-12-02,2021-12-02,10201,10201,False,우측 자동문(파워슬라이딩 도어) 잠금장치 내부 부품 제조불량(치수불량)으로 부품간 간섭으로 인해 간헐적으로 잠금장치 작동불량 발생
기아,카니발(KA4),카니발,CARNIVAL,True,2021-07-28,2021-10-26,2021-12-02,2021-12-02,182,182,False,우측 자동문(파워슬라이딩 도어) 잠금장치 내부 부품 제조불량(치수불량)으로 부품간 간섭으로 인해 간헐적으로 잠금장치 작동불량 발생
현대자동차,아이오닉 일렉트릭(AE EV),아이오닉 일렉트릭,IONIQ,True,2016-01-28,2019-04-18,2021-12-07,2021-12-07,18282,18282,False,"아이오닉 일렉트릭 (AE EV) 일부 차량에서 접지 내구 성능 저하로 안전모드 진입할 경우, 안전모드 설계로직 미흡으로 주행중 가속페달 조작시 간헐적 가속지연 및 가속페달 해제시 경우에 따라 안만한 차속증가로 (제동 가능) 사고발생 가능성이 있는 결함이 발견되어 제작결함시정을 하려고 함"
현대자동차,마이티(QT),마이티,마이티,False,2017-10-23,2021-10-15,2021-12-09,2021-12-09,17406,17406,False,브레이크 튜브 조립 시 작업 불량으로 인해 쇽업소버와 브레이크 튜브 간격 축소되어 간섭 발생
기아,카렌스(RP),카렌스,CARENS,False,2013-03-08,2018-07-23,2021-12-30,2021-12-30,18944,18944,False,제조공정에서 연료공급 차단 밸브의 코일에 발생한 스크래치로 밸브의 작동이 불가능하여 연료공급이 차단 될 가능성
현대자동차,쏘나타 하이브리드 (LF HEV),쏘나타 하이브리드,SONATA,True,2015-02-28,2017-05-08,2021-12-30,2021-12-30,14616,14616,False,"차량 지속 운행시 시동 꺼짐 및 화재 발생 가능성 있을 수 있음 ※ 미국 비충돌화재 결함조사 진행 (PE, '19.4월~), 리콜 권고 에 대한 시장 조치"
현대자동차,싼타페 (TM PE),싼타페,SANTA FE,True,2021-10-21,2021-12-06,2022-01-20,2022-01-20,753,753,True,계기판 내부 부품 (저항값) 오적용으로 인해 저온조건(약 -20℃ 이하)에서 시동 시 간헐적으로 계기판 화면이 반전될 수 있고 그 상태로 주행할 경우 안전에 지장을 줄 가능성이 있는 결함
현대자동차,싼타페 하이브리드 (TM PE HEV),싼타페 하이브리드,SANTA FE,True,2021-10-19,2021-12-06,2022-01-20,2022-01-20,1172,1172,True,계기판 내부 부품 (저항값) 오적용으로 인해 저온조건(약 -20℃ 이하)에서 시동 시 간헐적으로 계기판 화면이 반전될 수 있고 그 상태로 주행할 경우 안전에 지장을 줄 가능성이 있는 결함
현대자동차,쏘나타 하이브리드 (LF HEV),쏘나타 하이브리드,SONATA,True,2016-04-12,2017-05-08,2022-02-11,2022-02-11,487,487,False,리콜 조치 이후 일부 차량에서 쏘나타 하이브리드 (LF HEV) 17MY KSDS 진단 로직 오류로 인해 엔진 진동 이상 발생시 고장 진단을 못하여 엔진 내부의 일부 부품 마모 등 손상으로 인해 지속 운행시 시동 꺼짐 및 화재 발생 가능성
기아,카니발(YP),카니발,CARNIVAL,True,2016-06-02,2019-03-11,2022-02-18,2022-02-18,178343,178343,True,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리"
기아,카니발(YP),카니발,CARNIVAL,True,2016-06-03,2019-02-01,2022-02-18,2022-02-18,13015,13015,True,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리"
기아,쏘울(PS),쏘울,SOUL,True,2016-05-26,2018-11-19,2022-02-18,2022-02-18,2109,2109,True,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리"
기아,쏘울EV(PSEV),쏘울EV,SOUL,True,2017-04-04,2018-09-07,2022-02-18,2022-02-18,3447,3447,True,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리"
기아,K3(YDPE),K3,K3,True,2017-02-24,2018-02-26,2022-02-18,2022-02-18,25863,25863,True,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리"
기아,레이(TAMPE),레이,RAY,False,2017-11-29,2019-01-30,2022-02-18,2022-02-18,27813,27813,True,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리"
기아,쏘렌토 (UM/UM PE),쏘렌토,SORENTO,True,2014-08-25,2020-02-28,2022-03-11,2022-03-11,373721,373721,False,디젤 엔진 장착 일부 전기식 보조 히터(PTC) 커넥터 내열성 부족으로 온도가 과도하게 증가하여 차량운행시 커넥터 단자가 손상되고 전기배선이 끊어져 차량 화재 발생 가능성
기아,스포티지 (QL/QL PE),스포티지,SPORTAGE,True,2015-08-17,2021-07-09,2022-03-11,2022-03-11,188075,188075,False,디젤 엔진 장착 일부 전기식 보조 히터(PTC) 커넥터 내열성 부족으로 온도가 과도하게 증가하여 차량운행시 커넥터 단자가 손상되고 전기배선이 끊어져 차량 화재 발생 가능성
기아,쏘울(PS),쏘울,SOUL,True,2013-10-16,2014-10-21,2022-03-11,2022-03-11,4883,4883,False,쏘울(PS) 일부 차량에서 에어백 제어장치(ACU) 설계로직 미흡으로 인해 충돌 사고 시 정면 에어백이 전개되지 않아 탑승자 상해 발생 가능성이 있는 결함
현대자동차,투싼 (TL),투싼,TUCSON,True,2015-01-08,2018-07-18,2022-03-11,2022-03-11,165430,165430,False,디젤 엔진 장착 일부 전기식 보조 히터(PTC) 커넥터 내열성 부족으로 온도가 과도하게 증가하여 차량운행시 커넥터 단자가 손상되고 전기배선이 끊어져 차량 화재 발생 가능성
기아,카니발(KA4),카니발,CARNIVAL,True,2021-04-15,2021-04-27,2022-03-11,2022-03-11,280,280,False,카니발(KA4) 11인승 일부 차량의 3열 좌측 좌석 하부 프레임 용접불량으로 인해 충돌 시 3열 좌측 및 중앙 좌석안전띠 부착강도가 안전기준을 만족하지 못하는 결함
현대자동차,싼타페(TM PE),싼타페,SANTA FE,True,2020-06-03,2021-12-04,2022-03-18,2022-03-18,23670,23670,False,디젤 2.0/2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유
현대자동차,투싼(NX4),투싼,TUCSON,True,2020-05-28,2021-05-24,2022-03-18,2022-03-18,107,107,False,디젤 2.0/2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유
현대자동차,GV70(JK1),GV70,GV70,True,2020-07-29,2021-02-16,2022-03-18,2022-03-18,461,461,False,디젤 2.0/2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유
